country,cmdCode,ml_growth_prob
India,2617,0.36166152358055115
India,2618,0.7322096029917399
India,2619,0.5096634229024252
India,2621,0.6247937083244324
India,2804,0.3458634614944458
India,2805,0.33913618326187134
India,2807,0.37402719259262085
India,2808,0.3795545995235443
India,2809,0.1991774042447408
India,2810,0.3942955732345581
India,2811,0.4388858179251353
India,2812,0.5320051908493042
India,2814,0.36571844418843585
India,2815,0.36166152358055115
India,2816,0.3967087467511495
India,2817,0.376152902841568
India,2818,0.2580760419368744
India,2819,0.3989347418149312
India,2820,0.46566423773765564
India,2821,0.3638161023457845
India,2822,0.3706299265225728
India,2823,0.370801975329717
India,2824,0.7061427036921183
India,2825,0.3311558763186137
India,2826,0.3821662167708079
India,2828,0.40544624129931134
India,2829,0.4789244035879771
India,2830,0.4398922026157379
India,2831,0.61288454135259
India,2832,0.43913156787554425
India,2834,0.3675679961840312
India,2835,0.4646017849445343
India,2839,0.6197722951571146
India,2840,0.3450426558653514
India,2841,0.5065154532591502
India,2842,0.5599613090356191
India,2843,0.46698970595995587
India,2846,0.45959030588467914
India,2849,0.3447149495283763
India,2852,0.4243414302666982
India,2853,0.3870394825935364
India,2901,0.31673698623975116
India,2903,0.23620924850304922
India,2904,0.4268861214319865
India,2905,0.23620924850304922
India,2906,0.6254600882530212
India,2907,0.23620924850304922
India,2908,0.42758984367052716
India,2909,0.2923206885655721
India,2910,0.24856174488862356
India,2911,0.5987527767817179
India,2912,0.26246053477128345
India,2914,0.12390858431657155
India,2915,0.23066925505797067
India,2916,0.23620924850304922
India,2917,0.3265560269355774
India,2918,0.5226331551869711
India,2919,0.32565433780352276
India,2920,0.4219405750433604
India,2921,0.23620924850304922
India,2922,0.34355923533439636
India,2923,0.44486431280771893
India,2926,0.22446557382742563
India,2927,0.41557105382283527
India,2928,0.7107466657956442
India,2929,0.29284346103668213
India,2930,0.23567400376001993
India,2931,0.3041998048623403
India,2932,0.513002465168635
India,2933,0.3754984637101491
India,2934,0.32385967175165814
India,2939,0.437578280766805
India,2940,0.3412727912267049
India,2941,0.170545627673467
India,2942,0.8581997752189636
India,3001,0.4821162521839142
India,3002,0.7694333791732788
India,3003,0.3835005859533946
India,3005,0.5778213739395142
India,3101,0.5661260684331259
India,3102,0.6783310373624166
India,3103,0.5716063380241394
India,3104,0.5164163410663605
India,3105,0.46961260835329693
India,3201,0.3450426558653514
India,3202,0.4020904501279195
India,3203,0.5048866967360178
India,3204,0.24280156195163727
India,3205,0.43160680929819745
India,3206,0.23028995096683502
India,3208,0.3183135191599528
India,3210,0.41421571373939514
India,3211,0.40544624129931134
India,3212,0.3450426558653514
India,3213,0.3773572047551473
India,3214,0.3675679961840312
India,3215,0.29961689313252765
India,3301,0.286945919195811
India,3302,0.47605807582537335
India,3303,0.34666810433069867
India,3304,0.3493161201477051
India,3306,0.49723662932713825
India,3401,0.2643843541542689
India,3402,0.29284346103668213
India,3404,0.3401401142279307
India,3406,0.3773572047551473
India,3407,0.3675679961840312
India,3501,0.591651201248169
India,3502,0.3450426558653514
India,3504,0.4455564518769582
India,3507,0.2226201295852661
India,3601,0.28432732820510864
India,3602,0.35859959324200946
India,3603,0.40015198787053424
India,3604,0.48676831523577374
India,3606,0.3039913773536682
India,3703,0.3945799171924591
India,3704,0.2459538827339808
India,3705,0.23932917416095734
India,3706,0.46437493960062665
India,3707,0.36473045746485394
India,3801,0.36998116970062256
India,3803,0.3773572047551473
India,3804,0.37575798233350116
India,3805,0.28547895948092145
India,3806,0.30145129561424255
India,3808,0.205096701780955
India,3809,0.28547895948092145
India,3810,0.37317148844401044
India,3812,0.30031927426656085
India,3813,0.42080847422281903
India,3814,0.3831608196099599
India,3815,0.3152103126049042
India,3817,0.36571844418843585
India,3818,0.34663312633832294
India,3819,0.3871551950772603
India,3820,0.40353591243426007
India,3821,0.35122644901275635
India,3823,0.23620924850304922
India,3825,0.286945919195811
India,3826,0.42664318283398944
India,3827,0.35708882411321
India,3901,0.37860767046610516
India,3902,0.30213359991709393
India,3903,0.21087645490964255
India,3905,0.3736988604068756
India,3906,0.2788866460323334
India,3907,0.23620924850304922
India,3908,0.23620924850304922
India,3909,0.2580760419368744
India,3910,0.33002379536628723
India,3911,0.35155415534973145
India,3913,0.348104586203893
India,3914,0.5978840589523315
India,3915,0.3536812166372935
India,3916,0.3706299265225728
India,3917,0.23620924850304922
India,3918,0.3945799171924591
India,3920,0.2852405409018199
India,3921,0.30669839183489483
India,3922,0.33913618326187134
India,3925,0.3287162681420644
India,3926,0.23028995096683502
India,4001,0.23620924850304922
India,4002,0.23620924850304922
India,4003,0.6886999011039734
India,4004,0.38195837537447613
India,4006,0.3773572047551473
India,4007,0.5053832828998566
India,4008,0.3797703782717387
India,4011,0.36473045746485394
India,4012,0.36571844418843585
India,4013,0.5901750127474467
India,4014,0.5962079962094625
India,4015,0.5410286982854208
India,4101,0.3706299265225728
India,4102,0.3838687042395274
India,4103,0.5497301618258158
India,4104,0.3869855999946594
India,4105,0.4494149386882782
India,4106,0.6587149103482565
India,4107,0.29669517278671265
India,4112,0.5424758990605673
India,4113,0.36571844418843585
India,4114,0.3838687042395274
India,4115,0.3589911659558614
India,4201,0.41763466596603394
India,4203,0.3764094014962514
India,4205,0.5238005916277567
India,4301,0.37304310003916424
India,4302,0.41587311029434204
India,4303,0.40544624129931134
India,4304,0.3797703782717387
India,4401,0.4384450912475586
India,4402,0.38414934277534485
India,4403,0.2226201295852661
India,4404,0.39399351676305133
India,4405,0.47605807582537335
India,4407,0.27359282473723096
India,4408,0.23078036804993948
India,4410,0.48675549030303955
India,4411,0.40134791533152264
India,4412,0.33574654658635456
India,4413,0.40353591243426007
India,4414,0.36166152358055115
India,4415,0.3838687042395274
India,4416,0.37157275279362995
India,4417,0.5958186785380045
India,4418,0.3773572047551473
India,4419,0.4252878427505493
India,4421,0.3773572047551473
India,4501,0.4356939693291982
India,4502,0.5233657757441202
India,4504,0.39676791429519653
India,4601,0.4896506369113922
India,4701,0.5955623388290405
India,4703,0.3357207775115967
India,4704,0.6552673578262329
India,4705,0.3450426558653514
India,4707,0.24280156195163727
India,4802,0.3913293480873108
India,4803,0.5069642961025238
India,4804,0.38756829500198364
India,4807,0.370801975329717
India,4808,0.37055255969365436
India,4809,0.3773572047551473
India,4810,0.3085317512353261
India,4812,0.5288206736246744
India,4813,0.5165699521700541
India,4814,0.3706299265225728
India,4816,0.38904574513435364
India,4818,0.4446595807870229
India,4821,0.33913618326187134
India,4822,0.35560152928034466
India,4901,0.3596520721912384
India,4903,0.4822901288668315
India,4905,0.3447149495283763
India,4906,0.3540268937746684
India,4907,0.6573086579640707
India,4908,0.3724549015363057
India,4909,0.4175959328810374
India,4910,0.45993061860402423
India,4911,0.5122857193152109
India,5002,0.31900666157404584
India,5003,0.459371676047643
India,5004,0.3374426066875458
India,5005,0.3862818777561188
India,5101,0.2877181073029836
India,5102,0.39216674367586773
India,5103,0.4629278282324473
India,5104,0.7323180834452311
India,5106,0.3374426066875458
India,5107,0.4763561586538951
India,5109,0.46378092964490253
India,5111,0.34762173891067505
India,5112,0.3401401142279307
India,5201,0.3986782431602478
India,5202,0.5903825163841248
India,5203,0.45959030588467914
India,5204,0.5164163410663605
India,5205,0.39216674367586773
India,5206,0.3986782431602478
India,5208,0.37304310003916424
India,5209,0.3314835826555888
India,5210,0.36571844418843585
India,5211,0.3683888018131256
India,5212,0.3773572047551473
India,5301,0.3862818777561188
India,5302,0.3974124689896901
India,5305,0.42495666941006977
India,5306,0.3773572047551473
India,5308,0.4602724611759186
India,5309,0.4398922026157379
India,5310,0.4843835234642029
India,5401,0.39676791429519653
India,5402,0.23620924850304922
India,5404,0.36359233657519024
India,5405,0.5145365397135416
India,5406,0.4304712514082591
India,5408,0.4035607973734538
India,5502,0.4109729031721751
India,5503,0.3021358549594879
India,5504,0.348104586203893
India,5505,0.40856313705444336
India,5506,0.3773572047551473
India,5507,0.4538816511631012
India,5509,0.30145129561424255
India,5510,0.6509310603141785
India,5511,0.799998422463735
India,5513,0.41421571373939514
India,5514,0.4441036780675252
India,5515,0.3797703782717387
India,5516,0.5977453192075094
India,5602,0.40353591243426007
India,5603,0.26351672410964966
India,5604,0.41245415806770325
India,5605,0.5756794412930807
India,5606,0.41162413358688354
India,5608,0.5022239883740743
India,5609,0.4292403260866801
India,5701,0.3500227630138397
India,5702,0.3773572047551473
India,5704,0.3908766210079193
India,5705,0.5076651175816854
India,5801,0.5434151887893677
India,5802,0.4300779700279236
India,5803,0.3908766210079193
India,5804,0.348104586203893
India,5805,0.2777546246846517
India,5806,0.31028275688489276
India,5807,0.33913618326187134
India,5808,0.348104586203893
India,5809,0.529248575369517
India,5810,0.38195837537447613
India,5811,0.5784221887588501
India,5902,0.2852405409018199
India,5903,0.286945919195811
India,5904,0.44163693984349567
India,5905,0.3838687042395274
India,5906,0.33936935663223267
India,5908,0.5871620376904806
India,5910,0.36637935042381287
India,6002,0.39527639746665955
India,6003,0.5879526535669962
India,6004,0.3675679961840312
India,6005,0.3302450080712636
India,6006,0.2852405409018199
India,6101,0.4316534996032715
India,6102,0.5088881850242615
India,6103,0.40134791533152264
India,6104,0.4078594148159027
India,6105,0.40134791533152264
India,6106,0.36908339460690814
India,6107,0.3675679961840312
India,6108,0.4323674440383911
India,6109,0.37714142600695294
India,6110,0.47180373469988507
India,6111,0.38661088546117145
India,6112,0.3536991874376933
India,6113,0.4361012478669484
India,6114,0.3986782431602478
India,6115,0.3589911659558614
India,6117,0.4149763484795888
India,6201,0.4488801260789235
India,6202,0.35708882411321
India,6204,0.3248811761538188
India,6205,0.3706299265225728
India,6208,0.38195837537447613
India,6210,0.5503930846850077
India,6211,0.4884321590264638
India,6212,0.37304310003916424
India,6213,0.4353846609592438
India,6214,0.46097416679064435
India,6215,0.3960366149743398
India,6301,0.5201291441917419
India,6302,0.3773572047551473
India,6303,0.5477931698163351
India,6306,0.37098052104314166
India,6307,0.6352653702100118
India,6308,0.43041907747586566
India,6309,0.36621130506197613
India,6401,0.529248575369517
India,6402,0.3207118511199951
India,6403,0.3773572047551473
India,6404,0.3245064914226532
India,6406,0.34011510014533997
India,6502,0.5218026141325632
India,6504,0.39399351676305133
India,6506,0.4229232370853424
India,6507,0.3773572047551473
India,6601,0.4209224780400594
India,6603,0.3683888018131256
India,6701,0.4559052487214406
India,6703,0.31858526666959125
India,6704,0.38409366210301715
India,6801,0.5496027072270712
India,6803,0.530479907989502
India,6807,0.3773572047551473
India,6808,0.41245415806770325
India,6810,0.5518662730852762
India,6811,0.4398922026157379
India,6812,0.5409731070200602
India,6814,0.4791613817214966
India,6815,0.2923206885655721
India,6901,0.36166152358055115
India,6904,0.4725795388221741
India,6905,0.38663257161776227
India,6906,0.3773572047551473
India,6907,0.3756547172864278
India,6909,0.36754631002744037
India,6910,0.32385967175165814
India,6912,0.3589911659558614
India,6913,0.40840818484624225
India,6914,0.48582132657368976
India,7001,0.3976130783557892
India,7002,0.32981249690055847
India,7003,0.370031197865804
India,7004,0.3773572047551473
India,7005,0.32947184642155963
India,7007,0.27097666760285694
India,7010,0.636747399965922
India,7011,0.40015198787053424
India,7013,0.3675679961840312
India,7014,0.5296658277511597
India,7016,0.3797703782717387
India,7017,0.3613433639208476
India,7018,0.3287162681420644
India,7019,0.2788866460323334
India,7201,0.37407949566841125
India,7202,0.2226201295852661
India,7203,0.4194183846314748
India,7204,0.4035607973734538
India,7205,0.3314835826555888
India,7206,0.5089736580848694
India,7207,0.3995685974756877
India,7208,0.28793689608573914
India,7209,0.28705588976542157
India,7210,0.248211200038592
India,7213,0.41430514057477313
India,7214,0.5083866914113363
India,7215,0.3458634614944458
India,7216,0.634460985660553
India,7217,0.3079557816187541
India,7218,0.3342858552932739
India,7219,0.3675679961840312
India,7220,0.23620924850304922
India,7221,0.40809933344523114
India,7223,0.33913618326187134
India,7225,0.3095654745896657
India,7226,0.33769970138867694
India,7227,0.4075019359588623
India,7229,0.3152103126049042
India,7301,0.5164163410663605
India,7302,0.44321246941884357
India,7303,0.5937063495318095
India,7304,0.27482837935288745
India,7305,0.48280251026153564
India,7307,0.34227534135182697
India,7308,0.28899983565012616
India,7309,0.4653230706850688
India,7310,0.33607425292332965
India,7311,0.40629587570826214
India,7312,0.23620924850304922
India,7313,0.39617498715718585
India,7314,0.36410723129908246
India,7316,0.5036110977331797
India,7317,0.4148673315842946
India,7318,0.248211200038592
India,7321,0.3314835826555888
India,7322,0.41245415806770325
India,7323,0.43381455540657043
India,7325,0.32531745235125226
India,7326,0.2916918297608693
India,7401,0.4757633904616038
India,7403,0.636445681254069
India,7406,0.5250208179155985
India,7407,0.3093451162179311
India,7409,0.2923206885655721
India,7410,0.33607425292332965
India,7411,0.36506656805674237
India,7412,0.4810431897640228
India,7413,0.44163693984349567
India,7418,0.348104586203893
India,7501,0.5491854548454285
India,7502,0.26351672410964966
India,7503,0.5969829559326172
India,7504,0.37714142600695294
India,7505,0.45959030588467914
India,7506,0.6251604159673055
India,7507,0.5103430052598318
India,7508,0.4456727206707001
India,7601,0.3311558763186137
India,7602,0.31144316494464874
India,7604,0.3020260731379191
India,7605,0.5806254347165426
India,7606,0.3311558763186137
India,7607,0.33454551299413043
India,7608,0.36571844418843585
India,7609,0.39216674367586773
India,7610,0.3540089229742686
India,7611,0.445681889851888
India,7613,0.4042049050331116
India,7615,0.4737355411052704
India,7616,0.35708882411321
India,7801,0.3412727912267049
India,7802,0.29284346103668213
India,7806,0.3872959812482198
India,7901,0.29431042075157166
India,7902,0.327553669611613
India,7903,0.3989347418149312
India,7904,0.4091051121552785
India,7905,0.4010914166768392
India,8001,0.29284346103668213
India,8003,0.3955572446187337
India,8007,0.40357094009717304
India,8101,0.36841727296511334
India,8102,0.35483186443646747
India,8104,0.37216916680336
India,8106,0.3989347418149312
India,8108,0.3182993431886037
India,8109,0.44083063801129657
India,8110,0.36571844418843585
India,8111,0.33443749944369
India,8112,0.33607425292332965
India,8113,0.38195837537447613
India,8202,0.2923206885655721
India,8205,0.38721827665964764
India,8206,0.3875753978888194
India,8208,0.3706187307834625
India,8210,0.5089736580848694
India,8211,0.4166288872559865
India,8212,0.348104586203893
India,8213,0.4066568116346995
India,8215,0.41245415806770325
India,8302,0.28705588976542157
India,8303,0.4289484918117523
India,8304,0.5449685653050741
India,8305,0.4205813705921173
India,8308,0.3311466972033183
India,8309,0.3773572047551473
India,8311,0.34020965298016864
India,8401,0.4833567639191945
India,8402,0.5067378381888071
India,8403,0.3039343059062958
India,8404,0.6942902207374573
India,8405,0.45117804408073425
India,8406,0.6601191957791647
India,8407,0.28064069151878357
India,8408,0.2777546246846517
India,8410,0.5564053058624268
India,8412,0.25588783125082654
India,8415,0.3265560269355774
India,8416,0.7546058297157288
India,8417,0.33607425292332965
India,8418,0.2391978899637858
India,8419,0.32385049263636273
India,8420,0.3706299265225728
India,8422,0.2580760419368744
India,8423,0.34694887200991315
India,8425,0.3152103126049042
India,8426,0.3423701624075572
India,8427,0.33574654658635456
India,8428,0.4836287498474121
India,8430,0.3504214684168498
India,8432,0.33574654658635456
India,8433,0.3228900134563446
India,8434,0.5347286462783813
India,8436,0.3945799171924591
India,8437,0.5313916901747385
India,8438,0.29284346103668213
India,8440,0.5347286462783813
India,8441,0.29116905728975934
India,8442,0.36166152358055115
India,8444,0.3675679961840312
India,8445,0.3450426558653514
India,8446,0.29961689313252765
India,8448,0.3311558763186137
India,8449,0.5161009232203165
India,8450,0.26466835538546246
India,8451,0.3161120017369588
India,8452,0.28558893005053204
India,8453,0.3314835826555888
India,8454,0.3201890786488851
India,8455,0.43997029463450116
India,8456,0.28558893005053204
India,8457,0.2434307336807251
India,8458,0.29431042075157166
India,8461,0.37183456619580585
India,8462,0.2923206885655721
India,8463,0.370801975329717
India,8465,0.3300001621246338
India,8470,0.48539939522743225
India,8471,0.266135315100352
India,8473,0.3528202772140503
India,8475,0.29625436663627625
India,8476,0.3655026654402415
India,8478,0.6140221953392029
India,8479,0.29284346103668213
India,8484,0.31100313862164813
India,8485,0.3838687042395274
India,8486,0.2923206885655721
India,8487,0.36166152358055115
India,8502,0.5829540689786276
India,8503,0.3792378604412079
India,8504,0.2852405409018199
India,8506,0.37862564126650494
India,8507,0.4038701057434082
India,8509,0.3616899947325389
India,8513,0.3730914692083995
India,8514,0.46278215448061627
India,8515,0.24280156195163727
India,8516,0.29625436663627625
India,8519,0.3942955732345581
India,8521,0.4457760552565257
India,8522,0.35859959324200946
India,8523,0.3201890786488851
India,8524,0.21599542101224264
India,8525,0.852519710858663
India,8526,0.47615312536557514
India,8527,0.3087475001811981
India,8528,0.455469290415446
India,8529,0.2226201295852661
India,8532,0.30816535154978436
India,8534,0.34103166063626605
India,8535,0.33574654658635456
India,8536,0.30637885133425397
India,8537,0.2580760419368744
India,8538,0.28625114758809406
India,8540,0.41245415806770325
India,8541,0.205096701780955
India,8542,0.5069091121355692
India,8546,0.33921341101328534
India,8547,0.2580760419368744
India,8548,0.33607425292332965
India,8549,0.2923206885655721
India,8601,0.3908766210079193
India,8603,0.705052653948466
India,8604,0.5524325569470724
India,8605,0.5815430879592896
India,8606,0.3401309351126353
India,8607,0.4472574194272359
India,8609,0.5371395746866862
India,8701,0.7185520529747009
India,8702,0.3706299265225728
India,8703,0.3210395574569702
India,8704,0.7038796345392863
India,8705,0.5663474003473917
India,8707,0.34666810433069867
India,8709,0.42916537324587506
India,8711,0.3730914692083995
India,8712,0.47200820843378705
India,8713,0.4414677321910858
India,8714,0.23620924850304922
India,8801,0.5320051908493042
India,8802,0.1991774042447408
India,8804,0.36998116970062256
India,8805,0.34666810433069867
India,8806,0.41151828567186993
India,8807,0.2923206885655721
India,8901,0.3807810644308726
India,8903,0.4398922026157379
India,8904,0.3314835826555888
India,8905,0.5184410214424133
India,8906,0.4472574194272359
India,8907,0.3675679961840312
India,8908,0.19335302710533142
India,9002,0.36944865187009174
India,9003,0.36998116970062256
India,9004,0.4396042426427205
India,9007,0.41895516713460285
India,9008,0.40544624129931134
India,9011,0.33607425292332965
India,9012,0.3805279831091563
India,9013,0.31028275688489276
India,9014,0.3210395574569702
India,9016,0.35483186443646747
India,9017,0.3333069384098053
India,9019,0.5134353836377462
India,9020,0.6309041579564413
India,9021,0.31345732013384503
India,9023,0.35483186443646747
India,9024,0.34812042117118835
India,9026,0.3374187449614207
India,9027,0.2923206885655721
India,9031,0.348104586203893
India,9101,0.33607425292332965
India,9102,0.29431042075157166
India,9103,0.40256516138712567
India,9104,0.5464619994163513
India,9105,0.3773572047551473
India,9106,0.41816819707552594
India,9107,0.48159605264663696
India,9108,0.35483186443646747
India,9109,0.4321403404076894
India,9110,0.39216674367586773
India,9111,0.3706299265225728
India,9112,0.5581350525220236
India,9201,0.41738952199618023
India,9202,0.39314407110214233
India,9205,0.40809933344523114
India,9206,0.3955572446187337
India,9208,0.5477931698163351
India,9209,0.43803216020266217
India,9403,0.35483186443646747
India,9405,0.27359282473723096
India,9406,0.36621130506197613
India,9504,0.3314835826555888
India,9505,0.348104586203893
India,9507,0.4056861599286397
India,9508,0.3976130783557892
India,9601,0.37714142600695294
India,9602,0.443084051211675
India,9603,0.3706187307834625
India,9604,0.31517436106999713
India,9605,0.4312923649946849
India,9606,0.3265560269355774
India,9607,0.3589911659558614
India,9608,0.36166152358055115
India,9609,0.34696083267529804
India,9612,0.3500227630138397
India,9613,0.5798867543538412
India,9614,0.48306073745091754
India,9618,0.3408246835072835
India,9619,0.3148826062679291
India,9701,0.33607425292332965
India,9702,0.37764427065849304
India,9703,0.4892582992712657
India,9704,0.5624312659104665
India,9705,0.4122220079104106
India,9706,0.28590425848960876
Indonesia,0103,0.7003930807113647
Indonesia,0105,0.3540268937746684
Indonesia,0106,0.443084051211675
Indonesia,0202,0.8743208646774292
Indonesia,0204,0.8336827754974365
Indonesia,0208,0.5063841740290324
Indonesia,0210,0.36390965183575946
Indonesia,0302,0.7659892042477926
Indonesia,0303,0.784722646077474
Indonesia,0304,0.4368926485379537
Indonesia,0305,0.31028275688489276
Indonesia,0306,0.21599542101224264
Indonesia,0309,0.41151828567186993
Indonesia,0402,0.6621739864349365
Indonesia,0403,0.37289084990819293
Indonesia,0404,0.3450426558653514
Indonesia,0405,0.4323674440383911
Indonesia,0406,0.51320747534434
Indonesia,0407,0.4182862838109334
Indonesia,0408,0.487886518239975
Indonesia,0409,0.2989880343278249
Indonesia,0501,0.38298725088437396
Indonesia,0502,0.9507903258005778
Indonesia,0505,0.37304310003916424
Indonesia,0506,0.5106460750102997
Indonesia,0507,0.3210395574569702
Indonesia,0510,0.595053474108378
Indonesia,0511,0.40720779697100323
Indonesia,0602,0.33454551299413043
Indonesia,0603,0.5050739943981171
Indonesia,0604,0.48451024293899536
Indonesia,0701,0.6777274409929911
Indonesia,0702,0.6616775989532471
Indonesia,0703,0.6847105224927267
Indonesia,0704,0.6027387976646423
Indonesia,0705,0.5056609610716502
Indonesia,0707,0.6767101685206095
Indonesia,0708,0.5081793069839478
Indonesia,0709,0.5095310807228088
Indonesia,0711,0.4122220079104106
Indonesia,0712,0.5180754065513611
Indonesia,0713,0.7188220421473185
Indonesia,0714,0.6838480631510416
Indonesia,0801,0.664536694685618
Indonesia,0802,0.3938074807325999
Indonesia,0803,0.4194183846314748
Indonesia,0804,0.6734723647435507
Indonesia,0805,0.6605624953905741
Indonesia,0806,0.3152103126049042
Indonesia,0807,0.5157864689826965
Indonesia,0808,0.6613515218098959
Indonesia,0809,0.741760770479838
Indonesia,0810,0.39117372035980225
Indonesia,0811,0.44070709745089215
Indonesia,0812,0.4376844565073649
Indonesia,0814,0.8822936614354452
Indonesia,0901,0.44683395822842914
Indonesia,0902,0.38756829500198364
Indonesia,0903,0.5574941436449686
Indonesia,0904,0.5282215476036072
Indonesia,0905,0.6864848335584005
Indonesia,0906,0.4879721999168396
Indonesia,0907,0.6944228410720825
Indonesia,0908,0.5171782573064169
Indonesia,0909,0.3774290680885315
Indonesia,0910,0.4243414302666982
Indonesia,1001,0.7109892169634501
Indonesia,1003,0.5750006238619486
Indonesia,1005,0.3730734984079997
Indonesia,1006,0.41421571373939514
Indonesia,1007,0.7962360580762228
Indonesia,1008,0.5899441540241241
Indonesia,1101,0.4963585337003072
Indonesia,1103,0.5747767289479574
Indonesia,1104,0.5032310287157694
Indonesia,1105,0.4343277116616567
Indonesia,1108,0.540794829527537
Indonesia,1201,0.3453778326511383
Indonesia,1202,0.5890507102012634
Indonesia,1203,0.3458634614944458
Indonesia,1205,0.4909911056359609
Indonesia,1206,0.8125584920247396
Indonesia,1207,0.5172058343887329
Indonesia,1208,0.5124302407105764
Indonesia,1210,0.8276347319285074
Indonesia,1212,0.35483186443646747
Indonesia,1213,0.36244073510169983
Indonesia,1214,0.48920894662539166
Indonesia,1301,0.31028275688489276
Indonesia,1302,0.4180859923362732
Indonesia,1401,0.6386529405911764
Indonesia,1404,0.5369432667891184
Indonesia,1501,0.39784084757169086
Indonesia,1502,0.9202762444814047
Indonesia,1503,0.6263759334882101
Indonesia,1504,0.40436192353566486
Indonesia,1505,0.8534620404243469
Indonesia,1506,0.6374375820159912
Indonesia,1507,0.9689876039822897
Indonesia,1508,0.8920924266179403
Indonesia,1509,0.3637981315453847
Indonesia,1510,0.47501062353452045
Indonesia,1511,0.26351672410964966
Indonesia,1512,0.3001396656036377
Indonesia,1513,0.21599542101224264
Indonesia,1514,0.7624563773473104
Indonesia,1516,0.21599542101224264
Indonesia,1517,0.2226201295852661
Indonesia,1518,0.2923206885655721
Indonesia,1520,0.34816040595372516
Indonesia,1521,0.3105836908022563
Indonesia,1522,0.4011259377002716
Indonesia,1601,0.4376844565073649
Indonesia,1602,0.41151828567186993
Indonesia,1603,0.41038160522778827
Indonesia,1605,0.2652975271145503
Indonesia,1701,0.4234665632247925
Indonesia,1703,0.6330023805300394
Indonesia,1704,0.411160280307134
Indonesia,1801,0.6909151673316956
Indonesia,1802,0.6847105224927267
Indonesia,1803,0.40809933344523114
Indonesia,1805,0.4432416458924611
Indonesia,1806,0.35483186443646747
Indonesia,1901,0.4380248785018921
Indonesia,1902,0.7323180834452311
Indonesia,1903,0.4319472312927246
Indonesia,1904,0.5591560403505961
Indonesia,2001,0.35122644901275635
Indonesia,2002,0.28094879786173504
Indonesia,2003,0.3589911659558614
Indonesia,2004,0.5977453192075094
Indonesia,2005,0.45770546793937683
Indonesia,2006,0.41151828567186993
Indonesia,2007,0.33913618326187134
Indonesia,2008,0.39110294977823895
Indonesia,2102,0.3815053105354309
Indonesia,2104,0.5085622668266296
Indonesia,2105,0.39117372035980225
Indonesia,2106,0.3694630165894826
Indonesia,2201,0.42080847422281903
Indonesia,2203,0.4548880358537038
Indonesia,2204,0.6329573392868042
Indonesia,2207,0.33913618326187134
Indonesia,2208,0.3596520721912384
Indonesia,2209,0.7033047080039978
Indonesia,2301,0.40761808554331463
Indonesia,2303,0.6173452138900757
Indonesia,2304,0.6641692916552225
Indonesia,2305,0.2595430016517639
Indonesia,2401,0.5742524663607279
Indonesia,2402,0.5543052156766256
Indonesia,2403,0.5413903594017029
Indonesia,2404,0.29284346103668213
Indonesia,2501,0.5759007334709167
Indonesia,2503,0.3683512806892395
Indonesia,2504,0.4392599860827128
Indonesia,2505,0.3540268937746684
Indonesia,2506,0.9689876039822897
Indonesia,2508,0.5748275319735209
Indonesia,2509,0.3675679961840312
Indonesia,2513,0.6007293264071146
Indonesia,2514,0.456423282623291
Indonesia,2516,0.26421653230985004
Indonesia,2518,0.495026429494222
Indonesia,2519,0.6859702666600546
Indonesia,2520,0.3420332769552867
Indonesia,2521,0.48920894662539166
Indonesia,2522,0.6027387976646423
Indonesia,2525,0.7345198392868042
Indonesia,2526,0.5296658277511597
Indonesia,2529,0.205096701780955
Indonesia,2530,0.38663257161776227
Indonesia,2601,0.7296335299809774
Indonesia,2603,0.3815053105354309
Indonesia,2604,0.8662246664365133
Indonesia,2606,0.6543903946876526
Indonesia,2607,0.37714142600695294
Indonesia,2608,0.36571844418843585
Indonesia,2609,0.8454594810803732
Indonesia,2615,0.3675679961840312
Indonesia,2616,0.6213064591089884
Indonesia,2618,0.6007293264071146
Indonesia,2619,0.5085622668266296
Indonesia,2620,0.5718435247739156
Indonesia,2621,0.39123374223709106
Indonesia,2801,0.49337757627169293
Indonesia,2802,0.37714142600695294
Indonesia,2803,0.39216674367586773
Indonesia,2804,0.4392599860827128
Indonesia,2805,0.6580470403035482
Indonesia,2806,0.8400690952936808
Indonesia,2808,0.29286445180575055
Indonesia,2809,0.5901431242624918
Indonesia,2810,0.9507903258005778
Indonesia,2811,0.5897642572720846
Indonesia,2812,0.25094882150491077
Indonesia,2813,0.6419649124145508
Indonesia,2814,0.4177525242169698
Indonesia,2815,0.3973776300748189
Indonesia,2816,0.6188637216885885
Indonesia,2818,0.4056861599286397
Indonesia,2820,0.5098708073298136
Indonesia,2821,0.5147439241409302
Indonesia,2823,0.3672186036904653
Indonesia,2825,0.443084051211675
Indonesia,2827,0.4268861214319865
Indonesia,2828,0.31538979212443036
Indonesia,2829,0.702682356039683
Indonesia,2831,0.7336158156394958
Indonesia,2832,0.5574941436449686
Indonesia,2833,0.42158714930216473
Indonesia,2834,0.9646204908688863
Indonesia,2835,0.4398922026157379
Indonesia,2836,0.6844023863474528
Indonesia,2839,0.5627248088518778
Indonesia,2840,0.3493161201477051
Indonesia,2841,0.4146292408307393
Indonesia,2842,0.4846946696440379
Indonesia,2843,0.6416143973668417
Indonesia,2844,0.34471627076466876
Indonesia,2847,0.4148673315842946
Indonesia,2849,0.4912131031354268
Indonesia,2901,0.43299344182014465
Indonesia,2902,0.29284346103668213
Indonesia,2903,0.36166152358055115
Indonesia,2904,0.37060824036598206
